image_name,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
181920.jpg,0.0,62.3516,26.615154,134.29146,102.21502,100.92523,62.75699,0.0,40.43905,58.886803,73.984695,33.49173,59.777096,44.799385,26.32236,9.351281,81.37988,66.6945,98.33663,32.803066,6.130569,122.805,39.746056,80.742386,36.71446,102.182304,42.0205,0.0,49.400097,20.561419,0.0,0.0,84.03044,26.690668,81.92649,73.26421,0.0,0.0,49.135864,52.592957,0.0,37.241486,51.666615,37.925583,82.40264,77.470726,0.0,37.130314,0.0,55.004013,84.70351,78.720566,72.04488,75.68402,23.338823,10.8641,66.114334,9.908963,40.796547,62.76868,70.01078,18.2817,67.92173,28.554277
181980.jpg,0.0,35.06822,32.773216,91.12534,79.42849,26.614758,50.68894,0.0,40.89167,57.567135,34.359055,41.1905,23.980787,41.610027,66.61983,61.39397,46.92304,29.006987,32.425583,23.837425,23.947374,50.473507,5.018781,45.82023,39.385357,20.616676,29.31274,72.76486,59.95355,43.160385,0.0,0.0,33.96316,67.75097,25.60121,38.050003,0.0,18.919592,18.836622,34.048367,0.0,61.26766,11.848135,39.130806,19.560429,51.226715,0.0,33.296284,0.0,51.408524,59.127575,10.477355,9.739202,43.874863,25.820848,35.405132,46.39148,39.144524,8.507683,24.87908,80.38193,42.210598,35.14218,23.424696
181996.jpg,0.0,10.727514,13.060368,125.63898,72.71293,96.06308,37.86917,0.0,15.136904,54.230515,58.333973,38.080414,35.863255,41.125214,75.18191,38.974876,35.54514,100.41609,33.13179,68.48928,15.027027,92.50059,56.3587,53.18667,21.38084,20.490097,50.162548,49.796177,92.44601,41.265938,0.0,0.0,61.09333,48.320763,49.395958,22.162582,0.0,20.925205,36.552105,23.371935,0.0,9.949399,63.169926,85.296715,40.871048,35.869843,0.0,54.391293,0.0,54.504997,47.566395,84.3201,28.72619,126.289085,11.22033,9.462911,16.53155,22.53145,7.4938803,52.80135,86.11068,32.8725,51.430004,40.942204
182007.jpg,0.0,38.51258,44.57741,52.808475,60.812088,67.41455,59.310272,0.0,46.071796,32.568554,53.78096,72.9534,43.704727,7.300464,53.131207,39.176044,22.060165,58.995884,57.839394,52.792904,0.0,72.81322,17.879585,0.0,27.010857,36.163868,68.35797,56.38028,77.417015,43.9512,0.0,0.0,46.62395,58.19272,63.263355,63.62787,0.0,21.860807,32.67054,78.894806,0.0,24.553984,36.18609,100.35782,32.504963,37.55468,0.0,37.30923,0.0,22.78891,44.850758,10.17011,29.348066,37.69879,36.56444,22.867823,68.45231,52.132675,22.219461,27.812418,50.09574,23.527767,34.076866,15.289452
182131.jpg,0.0,41.282112,29.46535,60.424484,116.62751,11.632814,23.158058,0.0,45.03471,38.763935,56.553535,74.98802,19.218422,23.35568,42.7454,61.4755,23.29753,11.576117,68.45599,51.148598,27.737726,70.43605,23.123001,36.546997,8.875269,50.461044,63.197678,55.30772,124.78016,32.109005,0.0,0.0,76.247055,91.275154,60.3239,57.706482,0.0,34.03951,14.599944,66.22331,0.0,19.106434,63.63977,27.387018,28.602283,36.402603,0.0,10.363472,0.0,75.51666,52.300133,18.553244,56.332397,20.517454,32.869137,29.531942,36.756706,60.91385,19.758966,45.43874,37.867638,39.955418,55.485878,47.222443
182239.jpg,0.0,38.036953,19.614544,128.11127,111.728165,126.94059,22.780266,0.0,39.42949,74.19435,53.16369,61.331783,28.8066,66.25342,33.135143,113.70768,65.85454,45.939396,62.285725,57.256557,3.875451,153.00182,24.67099,39.232533,16.178604,86.23845,44.378242,46.24885,66.94324,33.84145,0.0,0.0,90.04305,22.207268,70.3123,17.303198,0.0,16.80195,30.203688,67.89025,0.0,41.07126,44.62824,19.307854,36.24758,114.654396,0.0,43.111107,0.0,71.359604,69.07354,51.29597,42.805523,51.55016,33.02995,8.731497,43.454613,53.428505,47.062435,67.038734,77.10361,34.462387,51.009853,48.747734
182619.jpg,0.0,85.33573,48.280415,2.748252,111.63274,38.5008,66.99204,0.0,20.995564,90.13146,121.26943,6.421959,59.45862,66.907295,48.45943,7.8749557,24.13253,80.823746,79.09831,4.777164,49.680027,113.769104,39.59179,32.66573,59.8525,103.20571,111.42533,136.01532,66.91007,37.588184,0.0,0.0,48.567184,81.459724,84.6923,87.1858,58.841343,19.227955,16.049953,25.781141,0.0,0.0,96.74772,52.434082,13.652001,62.33327,0.0,69.633095,0.0,65.62048,118.18701,72.65695,81.85526,99.776344,49.45305,65.68552,67.84588,21.196667,27.01464,54.61103,44.300613,28.649834,72.97765,10.912871
182655.jpg,0.0,45.849438,73.02455,0.0,138.46017,67.67811,46.58472,0.0,116.17982,58.758827,97.31092,51.61914,4.7413054,82.77269,62.60672,88.932434,80.02305,92.59014,52.308704,59.840576,0.0,0.0,91.19313,96.41148,47.248936,52.80175,64.153915,107.097206,118.03409,79.36346,0.0,0.0,34.525482,166.07213,61.06177,96.35416,0.0,26.944902,62.83513,63.132698,0.0,45.945618,55.730495,15.747411,44.903893,87.238655,0.0,54.156975,0.0,45.046623,72.61919,97.77663,62.98521,97.20723,0.0,73.66041,32.048683,33.62541,75.04335,53.327057,65.486115,28.315186,44.424126,42.980675
182686.jpg,0.0,16.771568,0.6614933,92.5558,74.24071,82.962524,73.15242,0.0,15.9894905,56.957737,68.92737,60.109303,26.335234,55.85612,28.047792,77.2743,40.28562,90.879234,65.0096,18.468325,0.27662876,52.60653,26.080765,45.316616,40.040833,58.073776,53.696003,0.0,50.302174,34.665443,0.0,0.0,0.0,47.41792,23.170992,14.613081,0.0,14.992237,22.258863,10.707432,0.0,39.052315,35.337788,46.172768,40.104294,66.20622,0.0,62.314823,0.0,67.97466,45.9168,40.520134,64.87467,36.545883,6.4069514,24.771936,2.8116164,15.688811,48.78221,63.567078,80.92978,51.129814,50.38785,39.640915
182847.jpg,0.0,44.022804,34.407146,77.51156,59.543823,125.10726,29.786737,0.0,23.552437,44.746426,58.175415,39.346123,21.057047,55.13434,35.676468,70.3446,13.217037,124.03916,65.77006,34.56075,18.155853,100.15235,43.863506,79.70225,23.225952,70.96799,64.52698,37.567547,21.953968,23.285318,0.0,0.0,34.240063,21.769005,72.11696,27.298285,0.0,30.9648,41.74713,6.549038,0.0,35.04369,67.33021,46.10642,40.63105,90.705086,0.0,39.612858,0.0,60.402664,56.96338,43.380978,34.53593,74.325966,22.64276,21.963785,56.58651,42.697224,41.806614,41.606503,69.63524,39.07382,57.834915,15.810874
183002.jpg,0.0,57.97471,31.506195,84.386154,177.48279,78.28014,23.73253,0.0,46.390305,30.555737,91.07627,62.465603,83.14523,37.141773,36.238003,74.32225,57.00356,29.053951,50.719387,53.268147,25.04674,75.81448,40.00062,49.43098,22.748104,67.67412,64.39404,55.160866,167.38324,69.25809,0.0,0.0,80.9909,88.216324,79.874115,27.429647,0.0,47.29441,10.710997,52.006924,0.0,84.173676,1.0945799,21.45503,50.54326,71.16366,0.0,39.681927,0.0,133.20116,30.50373,34.724346,23.518618,117.67625,64.54968,67.32639,55.275894,42.83983,55.738605,59.945816,47.40373,31.12135,60.439747,32.117004
183030.jpg,0.0,40.43988,30.003822,148.63136,43.392517,57.380028,126.04477,0.0,35.286663,26.669765,73.30078,54.268307,35.85357,82.304054,62.930294,119.2881,19.591198,56.1126,23.19968,0.0,16.940208,59.585594,28.55717,116.702675,8.734076,65.58084,44.39751,99.183624,27.299377,20.403831,0.0,0.0,54.671238,49.89665,31.761457,67.96488,0.0,24.490765,37.169388,57.094536,0.0,69.034996,32.832306,0.0,68.3887,58.399776,0.0,37.51182,0.0,42.802715,71.18529,32.65308,77.5156,35.250057,18.886278,37.31277,53.466133,39.192703,41.13161,30.433096,70.446434,48.983974,40.28213,21.66185
183140.jpg,0.0,53.19412,25.613894,59.033665,148.98709,41.866352,58.71743,0.0,0.0,51.554714,11.538069,50.956062,34.749554,5.5133724,31.409384,89.86767,28.870245,47.399784,8.444711,68.39645,26.913479,81.62563,70.74798,24.575089,35.80391,0.0,63.764317,83.20009,121.81549,49.99194,0.0,0.0,33.200855,93.490005,47.65426,72.90446,0.0,51.40149,36.15187,99.08578,0.0,57.567932,62.80546,48.60709,30.03709,31.286955,0.0,39.827717,0.0,29.431545,45.53525,47.85448,68.13972,77.935646,53.4089,57.308495,54.344147,57.980526,9.452804,62.281586,53.13824,17.704554,52.563057,48.571667
183337.jpg,0.0,52.265934,26.059809,156.27052,59.52011,87.02677,75.896904,0.0,39.508514,84.34044,0.0,83.89539,54.85979,13.491756,71.2849,39.512844,76.1758,77.5264,93.55899,67.708824,19.199942,120.12674,73.876045,30.054375,12.87129,33.06764,30.060474,39.47516,61.16839,16.295908,0.0,0.0,91.01221,75.13002,44.41177,43.873375,0.0,0.9949333,0.0,79.29837,0.0,54.043125,72.31567,62.72597,85.236694,58.86779,0.0,53.310345,0.0,48.618416,41.001305,31.600294,97.84174,38.391453,43.13668,20.745317,51.19526,71.70989,49.115818,96.73419,76.84226,3.8723502,70.144485,11.307651
183370.jpg,0.0,87.89001,33.758976,52.847782,56.744522,17.136835,78.60346,0.0,90.61171,18.82392,92.49003,102.03691,28.079227,59.817757,96.554504,45.7564,57.722134,57.805367,62.85648,56.9357,0.7620651,0.0,30.942038,60.610962,23.63834,29.229065,99.97898,78.34408,100.99318,56.069736,0.0,0.0,60.659985,129.97287,44.872574,81.391205,0.0,38.26203,26.20847,53.59188,0.0,45.26338,51.617115,19.836718,54.297832,57.50857,0.0,68.50608,0.0,48.242493,65.26676,61.270897,66.05128,67.64768,22.281229,48.361343,76.53796,47.59257,38.921967,19.472464,69.38021,71.068695,51.301346,59.69895
183413.jpg,0.0,31.013502,47.529377,188.1841,38.83515,89.854034,177.97818,0.0,81.25801,60.180084,0.05309549,113.441086,60.955837,20.47164,120.45202,47.432434,59.140858,151.92186,123.20045,43.48861,0.0,160.21469,122.46366,48.62698,39.491497,73.50805,63.65347,128.25146,29.421818,67.475555,0.0,0.0,99.68572,44.14694,82.26106,65.59656,0.0,31.426453,64.725044,38.405437,0.0,69.39294,62.3236,42.514977,124.26399,71.383125,0.0,35.046474,0.0,122.944695,73.85396,65.44251,126.016075,45.07556,27.141695,21.884317,69.790794,86.211235,22.842253,72.342545,83.98187,45.95513,56.311565,27.769299
183454.jpg,0.0,18.583374,1.6218466,55.522762,113.217606,126.880196,39.11607,0.0,43.07495,80.76424,62.735477,40.47787,26.87415,65.545166,37.821003,55.945164,34.717625,86.73502,24.961233,33.525555,26.177742,72.45987,41.270218,26.776426,24.405027,56.9918,21.374823,112.547356,46.440536,70.02596,0.0,0.0,67.97646,44.340164,0.8510865,36.218758,0.0,27.005932,37.359455,45.819096,0.0,34.83368,44.85244,34.7532,43.23388,100.71114,0.0,38.766434,0.0,47.945297,54.877148,35.101242,28.36658,31.249983,30.178856,7.7991905,30.581776,76.72877,23.759335,42.14726,44.96624,17.020428,69.56666,12.708052
183572.jpg,0.0,23.282251,41.105892,106.50686,53.824203,33.943714,123.57759,0.0,0.0,54.0462,46.548702,44.891766,50.4646,20.012934,94.36097,75.6246,47.11739,63.478554,21.295303,36.857967,6.0723023,111.44927,18.692984,24.710045,29.665358,28.821053,80.22545,103.06778,46.62082,59.416245,0.0,0.0,48.46598,47.211994,61.182133,52.7449,0.0,22.78153,50.71081,49.200714,0.0,58.848427,48.06461,56.78156,53.655224,40.928326,0.0,75.088554,0.0,30.400202,79.17318,45.436428,30.08931,78.69131,80.21598,23.211988,34.899147,24.738617,42.269936,10.43095,70.97556,35.697395,50.23118,11.641246
183760.jpg,0.0,59.214806,44.475494,100.69561,123.42491,19.820496,88.86844,0.0,61.444656,38.716213,77.533356,34.74367,78.40637,43.164684,77.121376,0.0,0.0,74.36273,64.69764,49.82707,31.203,49.12493,23.310514,107.80795,35.717785,66.4283,104.38768,96.37989,80.00654,42.65739,0.0,0.0,32.591724,66.93409,105.26833,116.649536,0.0,54.37869,40.73123,43.71727,0.0,33.846992,81.09581,28.036583,49.231716,11.11224,0.0,44.85729,0.0,118.28878,81.461395,59.378284,95.24056,60.750668,63.23523,67.32794,72.07306,32.612553,20.73768,73.81502,4.8605356,0.0,88.46448,9.756395
184055.jpg,0.0,26.426094,18.197495,38.350746,104.72343,58.239563,62.06591,0.0,6.539209,60.687706,86.18772,22.415043,18.439014,51.590195,72.2057,64.14977,27.261335,65.27646,35.58849,20.490463,16.119751,7.023395,51.89856,53.889904,54.35104,39.246296,57.48254,50.2164,75.35115,52.231438,0.0,0.0,76.10505,137.60873,40.461605,51.77927,0.0,22.518301,46.60779,35.84962,0.0,31.561966,75.36711,50.68214,29.882397,68.370155,0.0,36.08514,0.0,37.828728,34.759888,41.689186,67.98787,39.32486,34.702015,20.715708,72.70093,61.90699,10.401633,29.144016,72.537766,22.801464,63.871685,14.571943
184056.jpg,0.0,50.845364,61.811466,47.21348,146.23317,40.414227,10.056182,0.0,63.92915,59.651913,99.2588,56.583263,63.93406,36.03299,40.62808,42.121334,68.80518,114.5941,49.132668,66.41513,12.028612,48.315975,38.592,47.607933,35.50054,79.18663,78.99711,105.29177,165.03961,41.13413,0.0,0.0,37.476444,126.47471,43.241074,41.536606,0.0,34.293934,21.440224,124.92415,0.0,89.289474,52.157814,80.03562,39.295605,71.765686,0.0,0.5177655,0.0,70.25619,13.827003,32.355465,31.560427,76.48932,73.36382,14.276585,68.0003,0.0,43.544136,35.856586,80.29473,16.345163,81.147354,55.5028
184079.jpg,0.0,63.036007,22.094248,27.066061,156.36378,121.552055,53.716736,0.0,71.183426,48.367447,70.92354,98.01402,60.770275,46.155003,52.370716,73.31192,38.71666,61.32034,10.164021,108.07021,7.6801887,10.770545,33.0206,45.059113,46.038788,21.671333,140.32309,86.387566,142.0656,64.64428,0.0,0.0,82.44111,84.311874,63.66554,64.073456,0.0,39.579185,90.84668,74.31461,0.0,76.635345,68.684494,59.991776,58.522186,45.98366,0.0,28.742884,0.0,94.98692,9.506855,54.08173,28.793991,93.684685,63.392784,64.91701,49.665115,33.336563,45.934387,27.865784,99.2311,48.0674,56.980568,32.85549
184186.jpg,0.0,30.711363,9.765146,120.695465,50.58078,92.13572,23.369232,0.0,51.23897,26.913929,26.565403,54.437195,24.404856,40.579014,27.787687,56.11167,45.420864,60.51515,82.8719,11.230973,2.3844404,129.2623,48.888466,56.706566,8.1845665,12.50116,52.18466,51.58832,25.75868,46.298855,0.0,0.0,48.904858,42.351162,63.973804,40.688015,0.0,24.389853,30.078003,26.03737,0.0,45.206676,32.75381,40.80795,16.795176,70.91869,0.0,41.790157,0.0,24.911991,62.904133,49.31818,76.04268,64.149956,54.103344,40.778996,47.953117,43.45801,0.0,40.161278,61.649204,36.471966,33.319725,21.127104
184200.jpg,0.0,36.70458,10.256654,114.28373,40.33184,98.57611,102.423065,0.0,20.593245,35.017376,67.87982,56.506187,7.296474,37.287,49.578255,78.25428,48.36921,84.17593,65.98381,35.345505,5.468612,57.190594,29.71327,62.229614,22.614302,65.57843,10.400836,25.833208,53.32351,44.124897,0.0,0.0,49.59196,48.985573,10.98203,11.716296,0.0,18.542347,37.69217,22.416525,0.0,23.354567,54.077267,69.90238,43.794773,40.448116,0.0,51.30955,0.0,24.846773,77.407036,36.354935,34.89788,86.83301,40.71286,34.10389,16.074224,29.721737,11.901333,45.112324,76.58881,57.871674,5.7380047,58.181747
184340.jpg,0.0,72.39782,31.511393,132.51762,158.99423,79.9159,85.91646,0.0,60.772903,53.469467,198.62811,63.481216,84.23796,72.013565,39.865234,36.636215,33.514095,98.74202,70.39947,69.790726,39.82487,49.692375,93.87373,87.90084,63.639084,105.34819,134.10597,170.82085,152.90309,32.395626,0.0,0.0,94.85725,23.658697,83.707634,112.193886,72.539345,32.582283,38.433815,26.430912,0.0,69.77157,72.190865,62.850327,0.0,109.59434,0.0,76.97654,0.0,151.79195,152.26842,162.77205,67.730415,88.05129,100.95253,90.05308,59.86773,77.72478,82.20878,73.47672,0.0,27.334534,43.92416,27.592194
184444.jpg,0.0,20.359848,39.568035,98.64136,122.01025,205.00154,79.9908,0.0,89.723656,76.27845,11.937196,136.46254,84.810715,78.650505,63.520115,50.971214,5.586406,68.85327,87.647026,58.418648,0.0,233.33614,107.19365,40.437374,61.99264,65.59852,61.147938,46.460827,108.919655,16.795485,0.0,0.0,154.62389,0.0,85.278305,85.33021,0.0,47.237484,36.043613,106.95698,0.0,50.947937,39.18527,50.34907,107.40668,92.56888,0.0,62.15622,0.0,79.27469,115.2926,80.32968,57.443447,59.4891,48.300194,25.4493,29.963963,73.44736,34.633976,69.98753,42.629307,8.094535,68.27846,50.708706
184522.jpg,0.0,5.413423,45.516075,49.80661,140.61952,78.84073,68.00176,0.0,70.829636,99.54796,89.67589,50.834103,16.030289,55.903503,34.888916,93.76311,63.239113,58.76554,15.899566,18.973713,24.178587,14.123196,64.379585,71.26287,38.55835,63.52342,136.90237,106.95686,165.19403,40.68457,0.0,0.0,37.16033,140.69691,52.3543,97.81858,0.0,39.338905,87.9455,69.84557,0.0,54.689526,78.49303,38.456512,71.128975,52.314816,0.0,58.10882,0.0,23.53196,28.9726,70.39997,47.956135,75.74104,28.983912,63.775116,46.13243,19.79062,49.60657,46.653767,36.92338,33.41535,62.730503,38.211765
184567.jpg,0.0,78.49389,49.930454,55.137897,171.88513,96.13757,91.297356,0.0,64.79549,122.91895,147.26013,37.84822,49.73826,90.44209,40.185913,50.645493,31.311333,87.024124,44.339035,54.62179,14.149939,54.172092,30.586687,85.83771,51.39155,121.8903,160.03189,113.79125,150.29088,22.774742,0.0,0.0,83.51207,87.805725,106.80022,108.80902,51.149918,21.778025,70.42713,80.91612,0.0,32.23149,71.929276,67.19576,35.87546,87.12803,0.0,52.41742,0.0,71.364815,79.35961,78.421394,28.06334,52.546497,55.2172,55.07239,65.41438,76.67906,44.744823,58.316574,36.733288,28.900646,74.489136,0.0
184642.jpg,0.0,57.737556,10.596308,84.85549,49.140625,68.80055,50.436546,0.0,51.572506,30.696129,35.824917,130.8217,32.02311,5.807838,44.870377,49.08523,43.667027,50.504913,138.40193,47.233177,5.303847,110.799644,39.430138,45.15754,32.828568,39.558872,61.372528,61.525658,37.38573,41.85712,0.0,0.0,32.43323,27.472595,35.23003,77.92394,0.0,27.745071,49.608425,26.431946,0.0,49.306194,63.655815,50.728855,41.39565,63.856354,0.0,39.62491,0.0,12.693884,58.06104,46.311176,91.68016,18.191843,55.207943,45.725124,27.153551,51.971287,17.145533,50.198364,44.24208,53.52375,46.57486,20.173244
184788.jpg,0.0,40.361706,39.65717,102.37052,56.11416,50.94861,59.79793,0.0,49.611942,48.604992,71.15853,6.8096166,48.070408,58.88101,77.87607,15.593613,50.77158,52.935535,18.122486,26.295704,13.993271,35.764153,28.307943,18.370245,34.068386,32.60367,29.300962,79.68996,24.56281,28.697132,0.0,0.0,50.616642,58.86169,51.23778,10.776616,0.0,36.129242,40.209774,36.89707,0.0,60.423817,40.971336,54.127953,51.058605,31.931572,0.0,59.75039,0.0,79.48102,47.845695,21.407658,76.513214,59.27172,44.999287,34.820488,46.03115,20.27645,18.36332,28.24371,28.50075,33.57385,55.581615,20.417067
184802.jpg,16.909199,64.091866,2.4697394,70.60226,91.56359,103.48324,53.135063,0.0,11.90749,36.72249,99.1446,71.236626,12.007694,55.43786,28.916376,81.7273,54.515625,19.684206,55.804417,25.523699,31.606647,139.13266,9.747402,11.376206,44.39673,52.135662,95.04237,85.5471,48.534393,71.50817,0.0,0.0,113.57676,19.333601,56.752438,70.754845,0.0,40.40295,66.119156,76.984566,0.0,25.241966,53.39292,53.1199,47.707096,102.151955,0.0,43.352253,0.0,64.240204,75.17088,57.87606,68.832054,35.96471,60.988304,27.958551,17.827473,53.49548,26.089155,3.2286384,39.34848,35.04228,78.36224,37.10242
184809.jpg,0.0,26.01758,33.196396,64.422966,52.997475,13.144446,32.694096,0.0,51.132523,26.117989,57.237,14.854444,32.966034,41.92372,0.0,14.533916,39.389687,42.71962,25.92186,6.7600613,25.361155,61.24216,85.0887,63.763847,30.119183,60.051273,4.137253,66.59999,51.32888,42.1236,0.0,0.0,26.251606,58.315823,10.73585,37.015568,0.0,27.746641,18.027092,40.682793,0.0,57.09865,29.341433,35.47343,41.909946,54.054405,0.0,25.62615,0.0,41.662334,35.6649,11.174289,64.670006,56.548004,48.959766,36.503395,14.758651,15.595941,25.780243,27.441378,52.405197,58.0018,45.876286,35.08004
184822.jpg,0.0,34.298725,30.007896,39.185265,57.137695,62.07917,32.6719,0.0,38.79713,45.974117,50.524807,43.121784,22.003834,35.111694,19.398933,40.474846,36.34448,44.473675,33.513905,49.389854,9.561335,34.66294,22.751287,27.824982,14.405176,24.776386,58.496895,43.559597,80.83594,25.426096,0.0,0.0,39.959843,67.903725,47.85393,39.545895,0.0,14.370856,41.092926,32.005802,0.0,30.130201,46.07118,59.50082,31.651909,26.661798,0.0,40.791225,0.0,60.013256,31.929062,37.09272,37.954906,35.50169,14.939602,36.069386,35.43672,64.72664,25.959389,43.227573,25.016544,19.739456,55.348564,25.315592
184837.jpg,0.0,47.019085,40.61954,58.533234,38.11268,4.838212,63.032948,0.0,30.682617,6.7292085,60.33297,82.05828,50.36196,82.076706,59.317875,77.790504,62.72754,78.74171,60.311855,37.673836,1.3392853,11.987851,46.135757,64.06161,29.763353,9.002276,75.03867,56.623184,56.31363,46.848263,0.0,0.0,47.257683,66.76755,113.34755,69.13041,0.0,41.78448,72.55438,10.734156,0.0,33.233025,45.082973,40.84351,45.987587,75.975586,0.0,73.627266,0.0,43.384922,11.996928,21.931261,45.743595,72.66002,16.963217,42.79563,47.65825,42.652927,66.84262,29.373901,24.550955,32.459454,48.933567,28.30591
184870.jpg,0.0,43.889774,19.795763,35.599228,84.895515,85.06898,42.14497,0.0,52.841267,35.298737,61.460186,44.879623,31.579222,57.628754,31.406803,75.98235,41.947525,54.75433,24.436516,28.714006,18.76622,24.935644,78.354004,35.455524,57.7481,49.13281,75.26807,37.080025,145.52536,74.55143,0.0,0.0,49.63324,101.63985,29.09309,57.87705,0.0,38.02809,46.6357,41.447098,0.0,19.596077,45.138245,31.562778,41.796253,60.925144,0.0,65.04633,0.0,119.85108,39.655205,40.47627,16.35846,58.284973,36.193863,26.622969,16.930195,74.19013,60.416756,32.79966,55.80832,37.853283,39.911907,53.053738
184943.jpg,4.9118404,25.709486,49.24703,30.317333,17.19867,107.62345,27.960098,0.0,60.67986,38.725338,24.539503,36.098507,45.166866,64.806465,44.968502,45.4073,89.83102,29.939274,127.42679,53.936344,16.730581,116.48321,39.164555,69.21359,22.265966,41.863754,84.77935,29.071733,56.538414,65.703224,0.0,0.0,78.29554,52.626606,47.134415,83.809364,0.0,8.262223,51.345238,72.68745,0.0,25.497688,28.568314,31.738148,35.35958,67.319435,0.0,42.16803,0.0,59.675083,28.711073,56.054962,88.28519,23.85038,16.057749,34.70781,34.15531,53.149372,23.854967,38.004253,65.2301,21.688324,53.215652,57.906208
185034.jpg,0.0,44.29189,33.897102,101.0753,79.33088,72.47758,53.99851,0.0,52.27778,34.168213,58.85822,39.1095,43.052826,52.477383,14.5745125,33.85338,11.355501,49.544937,73.48033,38.342854,15.527653,101.71316,33.180565,27.776272,22.067778,70.20952,20.807953,48.199444,25.155247,57.663692,0.0,0.0,48.116825,70.26282,49.990402,52.21353,0.0,29.194565,21.311794,27.568974,0.0,69.01157,17.960886,30.56784,9.908603,55.621532,0.0,17.936068,0.0,51.953945,43.25044,44.61897,87.34996,0.0,42.73401,42.7249,43.09707,39.800056,46.133217,40.55241,18.631536,25.914696,41.163,44.090004
185049.jpg,0.0,32.70841,24.847748,105.9929,47.872177,16.388187,93.17606,0.0,39.86807,43.939762,46.442142,30.5618,30.115583,26.916101,54.271988,45.45294,37.878166,59.483585,5.141623,11.458828,14.502346,107.53071,5.3399158,6.6166363,7.1285872,33.948338,64.67416,56.518444,21.061825,51.359886,0.0,0.0,53.322918,35.976852,46.09815,40.851402,0.0,35.73262,53.927757,43.1232,0.0,55.28268,53.093994,38.59611,23.685972,72.685936,0.0,17.73081,0.0,70.096085,43.777428,35.21461,38.388844,68.83291,28.225092,33.985138,23.076733,47.37635,25.110355,22.699009,69.42071,31.39991,21.510849,41.25938
185161.jpg,0.0,60.74535,29.084051,69.05152,114.99668,40.086372,28.812063,0.0,41.835182,45.60426,94.62765,48.548077,35.637012,35.09508,21.058004,32.64992,40.425735,58.291397,40.70251,51.981903,7.519182,61.087646,33.172363,18.42577,8.935041,75.821655,61.372242,70.373024,105.80713,45.10634,0.0,0.0,61.813652,99.41724,48.746357,47.2322,0.0,2.8121228,40.313824,56.585026,0.0,37.471226,58.237312,61.192978,26.265617,27.963696,0.0,35.292786,0.0,76.74176,40.77106,21.224722,48.8845,76.21939,34.380047,42.228115,55.64205,16.138252,27.23288,18.443201,42.56878,1.8831844,7.537021,31.73649
185253.jpg,0.0,76.36016,24.900955,202.64232,46.86589,56.31553,191.46782,0.0,107.82052,53.496323,126.57789,24.555643,33.383472,38.134575,110.15623,79.37388,44.11978,146.96983,57.313244,44.44623,21.584253,86.70607,46.94524,119.06112,61.863335,119.261024,29.455784,83.88465,55.994946,83.40154,0.0,0.0,34.48092,48.44297,55.17903,96.29145,0.0,14.665769,92.74574,39.911255,0.0,60.92676,38.54817,32.411434,75.96428,81.93621,0.0,65.689545,0.0,83.664185,73.53779,81.07163,120.60354,82.43856,0.783297,46.3115,45.476227,51.80112,74.26799,99.486015,30.109058,52.167694,44.63839,35.9432
185360.jpg,0.0,68.1675,6.9319053,150.79973,57.951035,96.143555,64.62329,0.0,34.113266,90.81355,50.504246,81.157906,30.187315,36.351753,41.61533,66.34755,76.383446,93.96277,144.04668,61.889957,0.0,128.76547,17.28032,97.28923,28.64179,164.48206,30.228926,19.706968,24.62117,50.755856,0.0,0.0,39.92297,46.977795,23.239609,106.22115,0.0,16.656359,54.468117,34.0821,0.0,52.104195,67.983696,44.988083,134.01938,106.323044,0.0,79.05781,0.0,31.07698,81.2566,100.876205,47.691635,55.597023,56.22273,21.320696,75.75372,18.844707,52.229195,69.35953,75.47079,39.399452,51.951687,49.416645
185372.jpg,0.0,57.084896,0.0,101.59415,80.08776,118.60379,130.97054,0.0,66.11976,33.584248,35.62592,131.65164,59.73903,14.248035,58.667835,41.03072,39.046738,98.73471,190.50946,69.15187,16.126402,199.46727,51.08823,85.88969,42.558033,101.414215,44.58981,46.890865,25.003263,63.10108,0.0,0.0,41.6457,60.19202,19.082144,94.73453,0.0,23.007704,33.785614,40.426727,0.0,27.205595,63.25493,47.921265,71.40876,98.32376,0.0,75.37954,0.0,23.751545,73.14305,53.652264,164.69652,23.540947,73.119576,47.817963,55.834915,23.050219,48.25261,89.76228,120.93907,76.12165,67.42187,12.20541
